ENSMUSG00000038812	Trmt112	Gene Expression
ENSMUSG00000024955	Esrra	Gene Expression
ENSMUSG00000050623	Catsperz	Gene Expression
ENSMUSG00000024957	Kcnk4	Gene Expression
ENSMUSG00000024958	Gpr137	Gene Expression
ENSMUSG00000024959	Bad	Gene Expression
ENSMUSG00000024960	Plcb3	Gene Expression
ENSMUSG00000056612	Ppp1r14b	Gene Expression
ENSMUSG00000056629	Fkbp2	Gene Expression
ENSMUSG00000024962	Vegfb	Gene Expression
ENSMUSG00000024963	Dnajc4	Gene Expression
ENSMUSG00000037349	Nudt22	Gene Expression
ENSMUSG00000047656	Trpt1	Gene Expression
ENSMUSG00000024965	Fermt3	Gene Expression
ENSMUSG00000024966	Stip1	Gene Expression
ENSMUSG00000036278	Macrod1	Gene Expression
ENSMUSG00000047787	Flrt1	Gene Expression
ENSMUSG00000024767	Otub1	Gene Expression
ENSMUSG00000035885	Cox8a	Gene Expression
ENSMUSG00000024764	Naa40	Gene Expression
ENSMUSG00000024968	Rcor2	Gene Expression
ENSMUSG00000024969	Mark2	Gene Expression
ENSMUSG00000024970	Spindoc	Gene Expression
ENSMUSG00000024758	Rtn3	Gene Expression
ENSMUSG00000024759	Atl3	Gene Expression
ENSMUSG00000060675	Plaat3	Gene Expression
ENSMUSG00000024972	Lgals12	Gene Expression
ENSMUSG00000024973	Plaat5	Gene Expression
ENSMUSG00000024757	Slc22a19	Gene Expression
ENSMUSG00000053303	Slc22a26	Gene Expression
ENSMUSG00000067656	Slc22a27	Gene Expression
ENSMUSG00000063590	Slc22a28	Gene Expression
ENSMUSG00000075044	Slc22a29	Gene Expression
ENSMUSG00000052562	Slc22a30	Gene Expression
ENSMUSG00000063796	Slc22a8	Gene Expression
ENSMUSG00000024650	Slc22a6	Gene Expression
ENSMUSG00000032773	Chrm1	Gene Expression
ENSMUSG00000010095	Slc3a2	Gene Expression
ENSMUSG00000042729	Wdr74	Gene Expression
ENSMUSG00000010110	Stx5a	Gene Expression
ENSMUSG00000010097	Nxf1	Gene Expression
ENSMUSG00000117924	Tmem223	Gene Expression
ENSMUSG00000118346	Tmem179b	Gene Expression
ENSMUSG00000003680	Taf6l	Gene Expression
ENSMUSG00000071662	Polr2g	Gene Expression
ENSMUSG00000071661	Zbtb3	Gene Expression
ENSMUSG00000071660	Ttc9c	Gene Expression
ENSMUSG00000071659	Hnrnpul2	Gene Expression
ENSMUSG00000071657	Bscl2	Gene Expression
ENSMUSG00000071656	Lrrn4cl	Gene Expression
ENSMUSG00000071655	Ubxn1	Gene Expression
ENSMUSG00000071654	Uqcc3	Gene Expression
ENSMUSG00000096740	Lbhd1	Gene Expression
ENSMUSG00000071652	Ints5	Gene Expression
ENSMUSG00000071650	Ganab	Gene Expression
ENSMUSG00000071649	B3gat3	Gene Expression
ENSMUSG00000071648	Rom1	Gene Expression
ENSMUSG00000071647	Eml3	Gene Expression
ENSMUSG00000071646	Mta2	Gene Expression
ENSMUSG00000071645	Tut1	Gene Expression
ENSMUSG00000071644	Eef1g	Gene Expression
ENSMUSG00000069833	Ahnak	Gene Expression
ENSMUSG00000024653	Scgb1a1	Gene Expression
ENSMUSG00000024654	Asrgl1	Gene Expression
ENSMUSG00000096872	Scgb2a2	Gene Expression
ENSMUSG00000024660	Incenp	Gene Expression
ENSMUSG00000024661	Fth1	Gene Expression
ENSMUSG00000037418	Best1	Gene Expression
ENSMUSG00000024663	Rab3il1	Gene Expression
ENSMUSG00000024664	Fads3	Gene Expression
ENSMUSG00000024665	Fads2	Gene Expression
ENSMUSG00000010663	Fads1	Gene Expression
ENSMUSG00000024742	Fen1	Gene Expression
ENSMUSG00000036372	Tmem258	Gene Expression
ENSMUSG00000036098	Myrf	Gene Expression
ENSMUSG00000035735	Dagla	Gene Expression
ENSMUSG00000024743	Syt7	Gene Expression
ENSMUSG00000090291	Lrrc10b	Gene Expression
ENSMUSG00000035179	Ppp1r32	Gene Expression
ENSMUSG00000024668	Sdhaf2	Gene Expression
ENSMUSG00000034820	Cpsf7	Gene Expression
ENSMUSG00000024667	Tmem216	Gene Expression
ENSMUSG00000024666	Tmem138	Gene Expression
ENSMUSG00000034445	Cyb561a3	Gene Expression
ENSMUSG00000034371	Tkfc	Gene Expression
ENSMUSG00000024740	Ddb1	Gene Expression
ENSMUSG00000043789	Vwce	Gene Expression
ENSMUSG00000024738	Pga5	Gene Expression
ENSMUSG00000048832	Vps37c	Gene Expression
ENSMUSG00000024669	Cd5	Gene Expression
ENSMUSG00000024670	Cd6	Gene Expression
ENSMUSG00000024737	Slc15a3	Gene Expression
ENSMUSG00000024736	Tmem132a	Gene Expression
ENSMUSG00000034659	Tmem109	Gene Expression
ENSMUSG00000024735	Prpf19	Gene Expression
ENSMUSG00000024734	Zp1	Gene Expression
ENSMUSG00000034117	Ptgdr2	Gene Expression
ENSMUSG00000024732	Ccdc86	Gene Expression
ENSMUSG00000024731	Ms4a10	Gene Expression
ENSMUSG00000067571	Ms4a15	Gene Expression
ENSMUSG00000094584	Ms4a18	Gene Expression
ENSMUSG00000024730	Ms4a8a	Gene Expression
ENSMUSG00000057240	Ms4a13	Gene Expression
ENSMUSG00000101031	Ms4a12	Gene Expression
ENSMUSG00000024673	Ms4a1	Gene Expression
ENSMUSG00000054523	Ms4a5	Gene Expression
ENSMUSG00000099398	Ms4a14	Gene Expression
ENSMUSG00000024672	Ms4a7	Gene Expression
ENSMUSG00000101389	Ms4a4a	Gene Expression
ENSMUSG00000024675	Ms4a4c	Gene Expression
ENSMUSG00000056290	Ms4a4b	Gene Expression
ENSMUSG00000079419	Ms4a6c	Gene Expression
ENSMUSG00000024677	Ms4a6b	Gene Expression
ENSMUSG00000024678	Ms4a4d	Gene Expression
ENSMUSG00000024679	Ms4a6d	Gene Expression
ENSMUSG00000024680	Ms4a2	Gene Expression
ENSMUSG00000024681	Ms4a3	Gene Expression
ENSMUSG00000055895	Oosp2	Gene Expression
ENSMUSG00000041857	Oosp1	Gene Expression
ENSMUSG00000055933	Oosp3	Gene Expression
ENSMUSG00000024682	Cblif	Gene Expression
ENSMUSG00000041488	Stx3	Gene Expression
ENSMUSG00000048292	Olfr1417	Gene Expression
ENSMUSG00000060556	Olfr1418	Gene Expression
ENSMUSG00000067545	Olfr1419	Gene Expression
ENSMUSG00000060878	Olfr1420	Gene Expression
ENSMUSG00000046139	Patl1	Gene Expression
ENSMUSG00000024687	Osbp	Gene Expression
ENSMUSG00000067529	Olfr1423	Gene Expression
ENSMUSG00000067528	Olfr1424	Gene Expression
ENSMUSG00000067526	Olfr1425	Gene Expression
ENSMUSG00000044994	Olfr1426	Gene Expression
ENSMUSG00000067525	Olfr1427	Gene Expression
ENSMUSG00000067524	Olfr1428	Gene Expression
ENSMUSG00000067522	Olfr76	Gene Expression
ENSMUSG00000108889	Olfr1555-ps1	Gene Expression
ENSMUSG00000094133	Olfr1431	Gene Expression
ENSMUSG00000109022	Olfr1432	Gene Expression
ENSMUSG00000067519	Olfr262	Gene Expression
ENSMUSG00000060049	Olfr235	Gene Expression
ENSMUSG00000095640	Olfr1434	Gene Expression
ENSMUSG00000067513	Olfr1436	Gene Expression
ENSMUSG00000096436	Olfr1437	Gene Expression
ENSMUSG00000109328	Olfr1438-ps1	Gene Expression
ENSMUSG00000046650	Olfr1440	Gene Expression
ENSMUSG00000050815	Olfr1441	Gene Expression
ENSMUSG00000040065	Pfpl	Gene Expression
ENSMUSG00000046805	Mpeg1	Gene Expression
ENSMUSG00000039982	Dtx4	Gene Expression
ENSMUSG00000024691	Fam111a	Gene Expression
ENSMUSG00000063683	Glyat	Gene Expression
ENSMUSG00000044441	Olfr1442	Gene Expression
ENSMUSG00000045030	Olfr1443	Gene Expression
ENSMUSG00000024694	Keg1	Gene Expression
ENSMUSG00000079415	Cntf	Gene Expression
ENSMUSG00000024695	Zfp91	Gene Expression
ENSMUSG00000024696	Lpxn	Gene Expression
ENSMUSG00000046272	Olfr1444	Gene Expression
ENSMUSG00000045126	Olfr1445	Gene Expression
ENSMUSG00000057817	Olfr1446	Gene Expression
ENSMUSG00000060303	Olfr1447	Gene Expression
ENSMUSG00000048456	Olfr1448	Gene Expression
ENSMUSG00000049498	Olfr1449	Gene Expression
ENSMUSG00000062892	Olfr1450	Gene Expression
ENSMUSG00000046913	Olfr1451	Gene Expression
ENSMUSG00000094755	Olfr1453	Gene Expression
ENSMUSG00000094986	Olfr1454	Gene Expression
ENSMUSG00000061637	Olfr1457	Gene Expression
ENSMUSG00000062844	Olfr1458	Gene Expression
ENSMUSG00000057503	Olfr1459	Gene Expression
ENSMUSG00000045883	Olfr1461	Gene Expression
ENSMUSG00000094721	Olfr1462	Gene Expression
ENSMUSG00000096365	Olfr1463	Gene Expression
ENSMUSG00000096485	Olfr1466	Gene Expression
ENSMUSG00000049015	Olfr1467	Gene Expression
ENSMUSG00000063777	Olfr1469	Gene Expression
ENSMUSG00000096320	Olfr1471	Gene Expression
ENSMUSG00000096273	Olfr1474	Gene Expression
ENSMUSG00000096708	Olfr1475	Gene Expression
ENSMUSG00000071629	Olfr1477	Gene Expression
ENSMUSG00000095484	Olfr1480	Gene Expression
ENSMUSG00000096289	Olfr1484	Gene Expression
ENSMUSG00000094846	Olfr1487	Gene Expression
ENSMUSG00000045678	Olfr1489	Gene Expression
ENSMUSG00000061387	Olfr1490	Gene Expression
ENSMUSG00000051156	Olfr1491	Gene Expression
ENSMUSG00000109520	Olfr1493-ps1	Gene Expression
ENSMUSG00000050865	Olfr1494	Gene Expression
ENSMUSG00000047207	Olfr1495	Gene Expression
ENSMUSG00000048356	Olfr1496	Gene Expression
ENSMUSG00000044040	Olfr1497	Gene Expression
ENSMUSG00000045395	Olfr1499	Gene Expression
ENSMUSG00000054526	Olfr1500	Gene Expression
ENSMUSG00000057270	Olfr1501	Gene Expression
ENSMUSG00000059105	Olfr1504	Gene Expression
ENSMUSG00000062314	Olfr1505	Gene Expression
ENSMUSG00000024642	Tle4	Gene Expression
ENSMUSG00000024640	Psat1	Gene Expression
ENSMUSG00000041491	Cep78	Gene Expression
ENSMUSG00000024639	Gnaq	Gene Expression
ENSMUSG00000024697	Gna14	Gene Expression
ENSMUSG00000046230	Vps13a	Gene Expression
ENSMUSG00000056829	Foxb2	Gene Expression
ENSMUSG00000039126	Prune2	Gene Expression
ENSMUSG00000038843	Gcnt1	Gene Expression
ENSMUSG00000024712	Rfk	Gene Expression
ENSMUSG00000024713	Pcsk5	Gene Expression
ENSMUSG00000024725	Ostf1	Gene Expression
ENSMUSG00000037847	Nmrk1	Gene Expression
ENSMUSG00000024726	Carnmt1	Gene Expression
ENSMUSG00000024727	Trpm6	Gene Expression
ENSMUSG00000036192	Rorb	Gene Expression
ENSMUSG00000024659	Anxa1	Gene Expression
ENSMUSG00000053279	Aldh1a1	Gene Expression
ENSMUSG00000024747	Aldh1a7	Gene Expression
ENSMUSG00000024749	Tmc1	Gene Expression
ENSMUSG00000024750	Zfand5	Gene Expression
ENSMUSG00000058624	Gda	Gene Expression
ENSMUSG00000047368	Abhd17b	Gene Expression
ENSMUSG00000024754	Cemip2	Gene Expression
ENSMUSG00000033863	Klf9	Gene Expression
ENSMUSG00000024943	Smc5	Gene Expression
ENSMUSG00000033207	Mamdc2	Gene Expression
ENSMUSG00000074925	Ptar1	Gene Expression
ENSMUSG00000024897	Apba1	Gene Expression
ENSMUSG00000071604	Fam189a2	Gene Expression
ENSMUSG00000024812	Tjp2	Gene Expression
ENSMUSG00000059363	Fxn	Gene Expression
ENSMUSG00000024867	Pip5k1b	Gene Expression
ENSMUSG00000074922	Fam122a	Gene Expression
ENSMUSG00000048572	Tmem252	Gene Expression
ENSMUSG00000041731	Pgm5	Gene Expression
ENSMUSG00000051490	Foxd4	Gene Expression
ENSMUSG00000024878	Cbwd1	Gene Expression
ENSMUSG00000052085	Dock8	Gene Expression
ENSMUSG00000032702	Kank1	Gene Expression
ENSMUSG00000024837	Dmrt1	Gene Expression
ENSMUSG00000042372	Dmrt3	Gene Expression
ENSMUSG00000048138	Dmrt2	Gene Expression
ENSMUSG00000024921	Smarca2	Gene Expression
ENSMUSG00000024924	Vldlr	Gene Expression
ENSMUSG00000047298	Kcnv2	Gene Expression
ENSMUSG00000041360	Pum3	Gene Expression
ENSMUSG00000040929	Rfx3	Gene Expression
ENSMUSG00000052942	Glis3	Gene Expression
ENSMUSG00000024935	Slc1a1	Gene Expression
ENSMUSG00000040105	Plpp6	Gene Expression
ENSMUSG00000024780	Cdc37l1	Gene Expression
ENSMUSG00000024782	Ak3	Gene Expression
ENSMUSG00000024785	Rcl1	Gene Expression
ENSMUSG00000024789	Jak2	Gene Expression
ENSMUSG00000050957	Insl6	Gene Expression
ENSMUSG00000039097	Rln1	Gene Expression
ENSMUSG00000016495	Plgrkt	Gene Expression
ENSMUSG00000016496	Cd274	Gene Expression
ENSMUSG00000016498	Pdcd1lg2	Gene Expression
ENSMUSG00000038658	Ric1	Gene Expression
ENSMUSG00000046324	Ermp1	Gene Expression
ENSMUSG00000024806	Mlana	Gene Expression
ENSMUSG00000074909	Ranbp6	Gene Expression
ENSMUSG00000024810	Il33	Gene Expression
ENSMUSG00000024815	Trpd52l3	Gene Expression
ENSMUSG00000024817	Uhrf2	Gene Expression
ENSMUSG00000024827	Gldc	Gene Expression
ENSMUSG00000024863	Mbl2	Gene Expression
ENSMUSG00000024868	Dkk1	Gene Expression
ENSMUSG00000052920	Prkg1	Gene Expression
ENSMUSG00000053536	Cstf2t	Gene Expression
ENSMUSG00000052595	A1cf	Gene Expression
ENSMUSG00000024887	Asah2	Gene Expression
ENSMUSG00000040451	Sgms1	Gene Expression
ENSMUSG00000024896	Minpp1	Gene Expression
ENSMUSG00000024899	Papss2	Gene Expression
ENSMUSG00000013662	Atad1	Gene Expression
ENSMUSG00000013663	Pten	Gene Expression
ENSMUSG00000079344	Lipo4	Gene Expression
ENSMUSG00000024766	Lipo3	Gene Expression
ENSMUSG00000087303	Lipo2	Gene Expression
ENSMUSG00000079342	Lipo1	Gene Expression
ENSMUSG00000024768	Lipf	Gene Expression
ENSMUSG00000024771	Lipk	Gene Expression
ENSMUSG00000024770	Lipn	Gene Expression
ENSMUSG00000056078	Lipm	Gene Expression
ENSMUSG00000024774	Ankrd22	Gene Expression
ENSMUSG00000024776	Stambpl1	Gene Expression
ENSMUSG00000035783	Acta2	Gene Expression
ENSMUSG00000024778	Fas	Gene Expression
ENSMUSG00000050370	Ch25h	Gene Expression
ENSMUSG00000024781	Lipa	Gene Expression
ENSMUSG00000045932	Ifit2	Gene Expression
ENSMUSG00000074896	Ifit3	Gene Expression
ENSMUSG00000079339	Ifit1bl1	Gene Expression
ENSMUSG00000062488	Ifit3b	Gene Expression
ENSMUSG00000067297	Ifit1bl2	Gene Expression
ENSMUSG00000034459	Ifit1	Gene Expression
ENSMUSG00000009378	Slc16a12	Gene Expression
ENSMUSG00000033610	Pank1	Gene Expression
ENSMUSG00000024795	Kif20b	Gene Expression
ENSMUSG00000024798	Htr7	Gene Expression
ENSMUSG00000024800	Rpp30	Gene Expression
ENSMUSG00000024803	Ankrd1	Gene Expression
ENSMUSG00000024805	Pcgf5	Gene Expression
ENSMUSG00000041180	Hectd2	Gene Expression
ENSMUSG00000067279	Ppp1r3c	Gene Expression
ENSMUSG00000024811	Tnks2	Gene Expression
ENSMUSG00000047632	Fgfbp3	Gene Expression
ENSMUSG00000040565	Btaf1	Gene Expression
ENSMUSG00000039652	Cpeb3	Gene Expression
ENSMUSG00000023307	March5	Gene Expression
ENSMUSG00000056999	Ide	Gene Expression
ENSMUSG00000012443	Kif11	Gene Expression
ENSMUSG00000024986	Hhex	Gene Expression
ENSMUSG00000053799	Exoc6	Gene Expression
ENSMUSG00000062432	Cyp26c1	Gene Expression
ENSMUSG00000024987	Cyp26a1	Gene Expression
ENSMUSG00000048612	Myof	Gene Expression
ENSMUSG00000024989	Cep55	Gene Expression
ENSMUSG00000054200	Ffar4	Gene Expression
ENSMUSG00000024990	Rbp4	Gene Expression
ENSMUSG00000024992	Pde6c	Gene Expression
ENSMUSG00000054237	Fra10ac1	Gene Expression
ENSMUSG00000067242	Lgi1	Gene Expression
ENSMUSG00000044026	Slc35g1	Gene Expression
ENSMUSG00000024998	Plce1	Gene Expression
ENSMUSG00000024999	Noc3l	Gene Expression
ENSMUSG00000048720	Tbc1d12	Gene Expression
ENSMUSG00000025001	Hells	Gene Expression
ENSMUSG00000025002	Cyp2c55	Gene Expression
ENSMUSG00000067231	Cyp2c65	Gene Expression
ENSMUSG00000067229	Cyp2c66	Gene Expression
ENSMUSG00000003053	Cyp2c29	Gene Expression
ENSMUSG00000032808	Cyp2c38	Gene Expression
ENSMUSG00000025003	Cyp2c39	Gene Expression
ENSMUSG00000062624	Cyp2c67	Gene Expression
ENSMUSG00000025004	Cyp2c40	Gene Expression
ENSMUSG00000092008	Cyp2c69	Gene Expression
ENSMUSG00000042248	Cyp2c37	Gene Expression
ENSMUSG00000067225	Cyp2c54	Gene Expression
ENSMUSG00000054827	Cyp2c50	Gene Expression
ENSMUSG00000060613	Cyp2c70	Gene Expression
ENSMUSG00000055044	Pdlim1	Gene Expression
ENSMUSG00000025006	Sorbs1	Gene Expression
ENSMUSG00000025007	Aldh18a1	Gene Expression
ENSMUSG00000025008	Tctn3	Gene Expression
ENSMUSG00000048120	Entpd1	Gene Expression
ENSMUSG00000108929	Cc2d2b	Gene Expression
ENSMUSG00000025010	Ccnj	Gene Expression
ENSMUSG00000049164	Zfp518a	Gene Expression
ENSMUSG00000061132	Blnk	Gene Expression
ENSMUSG00000025014	Dntt	Gene Expression
ENSMUSG00000050121	Opalin	Gene Expression
ENSMUSG00000025013	Tll2	Gene Expression
ENSMUSG00000025016	Tm9sf3	Gene Expression
ENSMUSG00000025017	Pik3ap1	Gene Expression
ENSMUSG00000025019	Lcor	Gene Expression
ENSMUSG00000025020	Slit1	Gene Expression
ENSMUSG00000025154	Arhgap19	Gene Expression
ENSMUSG00000067199	Frat1	Gene Expression
ENSMUSG00000047604	Frat2	Gene Expression
ENSMUSG00000011752	Pgam1	Gene Expression
ENSMUSG00000034321	Exosc1	Gene Expression
ENSMUSG00000025157	Zdhhc16	Gene Expression
ENSMUSG00000025159	Mms19	Gene Expression
ENSMUSG00000025171	Ubtd1	Gene Expression
ENSMUSG00000025172	Ankrd2	Gene Expression
ENSMUSG00000025176	Hoga1	Gene Expression
ENSMUSG00000049670	Morn4	Gene Expression
ENSMUSG00000025178	Pi4k2a	Gene Expression
ENSMUSG00000018821	Avpi1	Gene Expression
ENSMUSG00000044345	Marveld1	Gene Expression
ENSMUSG00000018820	Zfyve27	Gene Expression
ENSMUSG00000018822	Sfrp5	Gene Expression
ENSMUSG00000042532	Golga7b	Gene Expression
ENSMUSG00000042401	Crtac1	Gene Expression
ENSMUSG00000025184	R3hcc1l	Gene Expression
ENSMUSG00000025185	Loxl4	Gene Expression
ENSMUSG00000060224	Pyroxd2	Gene Expression
ENSMUSG00000025188	Hps1	Gene Expression
ENSMUSG00000074852	Hpse2	Gene Expression
ENSMUSG00000025189	Cnnm1	Gene Expression
ENSMUSG00000025190	Got1	Gene Expression
ENSMUSG00000044220	Nkx2-3	Gene Expression
ENSMUSG00000040414	Slc25a28	Gene Expression
ENSMUSG00000025192	Entpd7	Gene Expression
ENSMUSG00000040018	Cox15	Gene Expression
ENSMUSG00000025193	Cutc	Gene Expression
ENSMUSG00000025194	Abcc2	Gene Expression
ENSMUSG00000025195	Dnmbp	Gene Expression
ENSMUSG00000025196	Cpn1	Gene Expression
ENSMUSG00000025197	Cyp2c23	Gene Expression
ENSMUSG00000025198	Erlin1	Gene Expression
ENSMUSG00000025199	Chuk	Gene Expression
ENSMUSG00000025200	Cwf19l1	Gene Expression
ENSMUSG00000057506	Bloc1s2	Gene Expression
ENSMUSG00000037578	Pkd2l1	Gene Expression
ENSMUSG00000025202	Scd3	Gene Expression
ENSMUSG00000025203	Scd2	Gene Expression
ENSMUSG00000050195	Scd4	Gene Expression
ENSMUSG00000037071	Scd1	Gene Expression
ENSMUSG00000036961	Wnt8b	Gene Expression
ENSMUSG00000051984	Sec31b	Gene Expression
ENSMUSG00000025204	Ndufb8	Gene Expression
ENSMUSG00000036450	Hif1an	Gene Expression
ENSMUSG00000004231	Pax2	Gene Expression
ENSMUSG00000036097	Slf2	Gene Expression
ENSMUSG00000025207	Sema4g	Gene Expression
ENSMUSG00000025209	Twnk	Gene Expression
ENSMUSG00000035342	Lzts2	Gene Expression
ENSMUSG00000074818	Pdzd7	Gene Expression
ENSMUSG00000025212	Sfxn3	Gene Expression
ENSMUSG00000025213	Kazald1	Gene Expression
ENSMUSG00000025215	Tlx1	Gene Expression
ENSMUSG00000025216	Lbx1	Gene Expression
ENSMUSG00000025217	Btrc	Gene Expression
ENSMUSG00000025218	Poll	Gene Expression
ENSMUSG00000040913	Fbxw4	Gene Expression
ENSMUSG00000025219	Fgf8	Gene Expression
ENSMUSG00000056209	Npm3	Gene Expression
ENSMUSG00000025220	Oga	Gene Expression
ENSMUSG00000025221	Kcnip2	Gene Expression
ENSMUSG00000039901	Armh3	Gene Expression
ENSMUSG00000074811	Hps6	Gene Expression
ENSMUSG00000025223	Ldb1	Gene Expression
ENSMUSG00000055491	Pprc1	Gene Expression
ENSMUSG00000015176	Nolc1	Gene Expression
ENSMUSG00000038754	Elovl3	Gene Expression
ENSMUSG00000025229	Pitx3	Gene Expression
ENSMUSG00000025224	Gbf1	Gene Expression
ENSMUSG00000025225	Nfkb2	Gene Expression
ENSMUSG00000037126	Psd	Gene Expression
ENSMUSG00000025226	Fbxl15	Gene Expression
ENSMUSG00000036748	Cuedc2	Gene Expression
ENSMUSG00000025227	Mfsd13a	Gene Expression
ENSMUSG00000025228	Actr1a	Gene Expression
ENSMUSG00000025231	Sufu	Gene Expression
ENSMUSG00000025034	Trim8	Gene Expression
ENSMUSG00000025035	Arl3	Gene Expression
ENSMUSG00000025036	Sfxn2	Gene Expression
ENSMUSG00000047731	Wbp1l	Gene Expression
ENSMUSG00000003555	Cyp17a1	Gene Expression
ENSMUSG00000062376	Borcs7	Gene Expression
ENSMUSG00000003559	As3mt	Gene Expression
ENSMUSG00000064105	Cnnm2	Gene Expression
ENSMUSG00000025041	Nt5c2	Gene Expression
ENSMUSG00000034336	Ina	Gene Expression
ENSMUSG00000025050	Pcgf6	Gene Expression
ENSMUSG00000025049	Taf5	Gene Expression
ENSMUSG00000071528	Atp5md	Gene Expression
ENSMUSG00000025047	Pdcd11	Gene Expression
ENSMUSG00000033033	Calhm2	Gene Expression
ENSMUSG00000079258	Calhm1	Gene Expression
ENSMUSG00000094219	Calhm3	Gene Expression
ENSMUSG00000006435	Neurl1a	Gene Expression
ENSMUSG00000053617	Sh3pxd2a	Gene Expression
ENSMUSG00000042694	Stn1	Gene Expression
ENSMUSG00000025060	Slk	Gene Expression
ENSMUSG00000025064	Col17a1	Gene Expression
ENSMUSG00000025066	Sfr1	Gene Expression
ENSMUSG00000044948	Cfap43	Gene Expression
ENSMUSG00000025068	Gsto1	Gene Expression
ENSMUSG00000025069	Gsto2	Gene Expression
ENSMUSG00000117975	Itprip	Gene Expression
ENSMUSG00000046585	Cfap58	Gene Expression
ENSMUSG00000063434	Sorcs3	Gene Expression
ENSMUSG00000043531	Sorcs1	Gene Expression
ENSMUSG00000035804	Ins1	Gene Expression
ENSMUSG00000025027	Xpnpep1	Gene Expression
ENSMUSG00000025026	Add3	Gene Expression
ENSMUSG00000025025	Mxi1	Gene Expression
ENSMUSG00000025024	Smndc1	Gene Expression
ENSMUSG00000034765	Dusp5	Gene Expression
ENSMUSG00000024974	Smc3	Gene Expression
ENSMUSG00000043639	Rbm20	Gene Expression
ENSMUSG00000024975	Pdcd4	Gene Expression
ENSMUSG00000084957	Bbip1	Gene Expression
ENSMUSG00000024976	Shoc2	Gene Expression
ENSMUSG00000033717	Adra2a	Gene Expression
ENSMUSG00000024978	Gpam	Gene Expression
ENSMUSG00000024979	Tectb	Gene Expression
ENSMUSG00000055523	Gucy2g	Gene Expression
ENSMUSG00000024981	Acsl5	Gene Expression
ENSMUSG00000024982	Zdhhc6	Gene Expression
ENSMUSG00000024983	Vti1a	Gene Expression
ENSMUSG00000024985	Tcf7l2	Gene Expression
ENSMUSG00000025075	Habp2	Gene Expression
ENSMUSG00000049134	Nrap	Gene Expression
ENSMUSG00000025076	Casp7	Gene Expression
ENSMUSG00000035818	Plekhs1	Gene Expression
ENSMUSG00000025077	Dclre1a	Gene Expression
ENSMUSG00000025078	Nhlrc2	Gene Expression
ENSMUSG00000035283	Adrb1	Gene Expression
ENSMUSG00000035173	Ccdc186	Gene Expression
ENSMUSG00000025081	Tdrd1	Gene Expression
ENSMUSG00000025082	Vwa2	Gene Expression
ENSMUSG00000025083	Afap1l2	Gene Expression
ENSMUSG00000025085	Ablim1	Gene Expression
ENSMUSG00000033478	Fam160b1	Gene Expression
ENSMUSG00000025086	Trub1	Gene Expression
ENSMUSG00000054843	Atrnl1	Gene Expression
ENSMUSG00000025089	Gfra1	Gene Expression
ENSMUSG00000025090	Ccdc172	Gene Expression
ENSMUSG00000046008	Pnlip	Gene Expression
ENSMUSG00000042179	Pnliprp1	Gene Expression
ENSMUSG00000025091	Pnliprp2	Gene Expression
ENSMUSG00000025092	Hspa12a	Gene Expression
ENSMUSG00000048029	Eno4	Gene Expression
ENSMUSG00000041362	Shtn1	Gene Expression
ENSMUSG00000006270	Vax1	Gene Expression
ENSMUSG00000040901	Kcnk18	Gene Expression
ENSMUSG00000074746	Pdzd8	Gene Expression
ENSMUSG00000043969	Emx2	Gene Expression
ENSMUSG00000040022	Rab11fip2	Gene Expression
ENSMUSG00000057858	Fam204a	Gene Expression
ENSMUSG00000045052	Prlhr	Gene Expression
ENSMUSG00000033417	Cacul1	Gene Expression
ENSMUSG00000072437	Nanos1	Gene Expression
ENSMUSG00000024991	Eif3a	Gene Expression
ENSMUSG00000024993	Fam45a	Gene Expression
ENSMUSG00000063698	Sfxn4	Gene Expression
ENSMUSG00000024997	Prdx3	Gene Expression
ENSMUSG00000003228	Grk5	Gene Expression
ENSMUSG00000074733	Zfp950	Gene Expression
ENSMUSG00000059326	Csf2ra	Gene Expression
ENSMUSG00000100249	Btbd35f23	Gene Expression
ENSMUSG00000096426	Btbd35f24	Gene Expression
ENSMUSG00000094273	Btbd35f17	Gene Expression
ENSMUSG00000094860	Btbd35f27	Gene Expression
ENSMUSG00000044597	Mycs	Gene Expression
ENSMUSG00000095814	Btbd35f7	Gene Expression
ENSMUSG00000073295	Nudt11	Gene Expression
ENSMUSG00000073294	AU022751	Gene Expression
ENSMUSG00000073293	Nudt10	Gene Expression
ENSMUSG00000023279	Bmp15	Gene Expression
ENSMUSG00000068270	Shroom4	Gene Expression
ENSMUSG00000062393	Dgkk	Gene Expression
ENSMUSG00000051592	Ccnb3	Gene Expression
ENSMUSG00000050089	Akap4	Gene Expression
ENSMUSG00000004317	Clcn5	Gene Expression
ENSMUSG00000046269	Usp27x	Gene Expression
ENSMUSG00000039556	Ppp1r3f	Gene Expression
ENSMUSG00000039521	Foxp3	Gene Expression
ENSMUSG00000031143	Ccdc22	Gene Expression
ENSMUSG00000031142	Cacna1f	Gene Expression
ENSMUSG00000031144	Syp	Gene Expression
ENSMUSG00000031145	Prickle3	Gene Expression
ENSMUSG00000031146	Plp2	Gene Expression
ENSMUSG00000031147	Magix	Gene Expression
ENSMUSG00000031148	Gpkow	Gene Expression
ENSMUSG00000039382	Wdr45	Gene Expression
ENSMUSG00000031149	Praf2	Gene Expression
ENSMUSG00000031150	Ccdc120	Gene Expression
ENSMUSG00000000134	Tfe3	Gene Expression
